1,441,-44,2270,2270,0.99
2,441,-44,1685,3955,0.99
3,441,-44,2363,6318,0.99
4,441,-44,3164,9482,0.99
5,441,-44,3971,13453,0.99
6,441,-44,4807,18260,0.99
7,441,-44,5672,23932,0.99
8,441,-44,6632,30564,0.99
9,441,-44,7713,38277,0.99
10,441,-44,8225,46502,0.99
11,441,-44,8911,55413,0.99
12,441,-44,9616,65029,0.99
13,94,-9.3,10218,75247,0.99
14,107,-11.5,10987,86234,0.99
15,103,-10.2,11079,97313,0.99
16,98,-9.7,11145,108458,0.99
17,100,-10.8,11236,119694,0.99
18,115,-11.4,11260,130954,0.99
19,100,-9.9,11247,142201,0.99
20,106,-10.5,11238,153439,0.99
21,114,-11.3,11245,164684,0.99
22,109,-10.8,11252,175936,0.99
23,92,-9.1,11242,187178,0.99
24,110,-10.9,11244,198422,0.99
25,103,-11.1,11244,209666,0.99
26,92,-9.1,11246,220912,0.99
27,130,-12.9,11245,232157,0.99
28,123,-14,11248,243405,0.99
29,102,-10.1,11235,254640,0.99
30,124,-14.1,11285,265925,0.99
31,98,-9.7,11452,277377,0.99
32,100,-10.8,11390,288767,0.99
33,92,-9.1,11302,300069,0.99
34,101,-10,11311,311380,0.99
35,103,-12,11491,322871,0.99
36,99,-9.8,11517,334388,0.99
37,111,-11,11439,345827,0.99
38,116,-11.5,11325,357152,0.99
39,106,-10.5,11342,368494,0.99
40,98,-9.7,11350,379844,0.99
41,120,-12.8,11370,391214,0.99
42,114,-12.2,12539,403753,0.99
43,98,-9.7,11501,415254,0.99
44,104,-10.3,11298,426552,0.99
45,90,-10.7,11340,437892,0.99
46,107,-10.6,11704,449596,0.99
47,98,-9.7,11869,461465,0.99
48,101,-10.9,11462,472927,0.99
49,105,-10.4,11307,484234,0.99
50,104,-10.3,11311,495545,0.99
